inventory_id,extension,status,method,conversion_quality,raw_output_path_ignored,sanitized_note
SRC-000235,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000235.txt,docs/00-source-notes/src-000235.md
SRC-000236,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000236.txt,docs/00-source-notes/src-000236.md
SRC-000237,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000237.txt,docs/00-source-notes/src-000237.md
SRC-000238,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000238.txt,docs/00-source-notes/src-000238.md
SRC-000239,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000239.txt,docs/00-source-notes/src-000239.md
SRC-000240,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000240.txt,docs/00-source-notes/src-000240.md
SRC-000241,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000241.txt,docs/00-source-notes/src-000241.md
SRC-000242,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000242.txt,docs/00-source-notes/src-000242.md
SRC-000243,,not-convertible,metadata-only,not-applicable,,
SRC-000244,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000244.txt,docs/00-source-notes/src-000244.md
SRC-000245,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000245.txt,docs/00-source-notes/src-000245.md
SRC-000246,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000246.txt,docs/00-source-notes/src-000246.md
SRC-000247,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000247.txt,docs/00-source-notes/src-000247.md
SRC-000248,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000248.txt,docs/00-source-notes/src-000248.md
SRC-000249,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000249.txt,docs/00-source-notes/src-000249.md
SRC-000250,,not-convertible,metadata-only,not-applicable,,
SRC-000251,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000251.txt,docs/00-source-notes/src-000251.md
SRC-000252,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000252.txt,docs/00-source-notes/src-000252.md
SRC-000253,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000253.txt,docs/00-source-notes/src-000253.md
SRC-000254,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000254.txt,docs/00-source-notes/src-000254.md
SRC-000255,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000255.txt,docs/00-source-notes/src-000255.md
SRC-000256,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000256.txt,docs/00-source-notes/src-000256.md
SRC-000257,.docx,skipped-temporary-file,metadata-only,not-applicable,,docs/00-source-notes/src-000257.md
SRC-000258,,not-convertible,metadata-only,not-applicable,,
SRC-000259,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000259.txt,docs/00-source-notes/src-000259.md
SRC-000260,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000260.txt,docs/00-source-notes/src-000260.md
SRC-000261,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000261.txt,docs/00-source-notes/src-000261.md
SRC-000262,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000262.txt,docs/00-source-notes/src-000262.md
SRC-000263,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000263.txt,docs/00-source-notes/src-000263.md
SRC-000264,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000264.txt,docs/00-source-notes/src-000264.md
SRC-000265,,not-convertible,metadata-only,not-applicable,,
SRC-000266,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000266.txt,docs/00-source-notes/src-000266.md
SRC-000267,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000267.txt,docs/00-source-notes/src-000267.md
SRC-000268,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000268.txt,docs/00-source-notes/src-000268.md
SRC-000269,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000269.txt,docs/00-source-notes/src-000269.md
SRC-000270,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000270.txt,docs/00-source-notes/src-000270.md
SRC-000271,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000271.txt,docs/00-source-notes/src-000271.md
SRC-000272,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000272.txt,docs/00-source-notes/src-000272.md
SRC-000273,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000273.txt,docs/00-source-notes/src-000273.md
SRC-000274,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000274.txt,docs/00-source-notes/src-000274.md
SRC-000275,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000275.txt,docs/00-source-notes/src-000275.md
SRC-000276,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000276.txt,docs/00-source-notes/src-000276.md
SRC-000277,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000277.txt,docs/00-source-notes/src-000277.md
SRC-000278,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000278.txt,docs/00-source-notes/src-000278.md
SRC-000279,,not-convertible,metadata-only,not-applicable,,
SRC-000280,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000280.txt,docs/00-source-notes/src-000280.md
SRC-000281,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000281.txt,docs/00-source-notes/src-000281.md
SRC-000282,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000282.txt,docs/00-source-notes/src-000282.md
SRC-000283,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000283.txt,docs/00-source-notes/src-000283.md
SRC-000284,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000284.txt,docs/00-source-notes/src-000284.md
SRC-000285,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000285.txt,docs/00-source-notes/src-000285.md
SRC-000286,,not-convertible,metadata-only,not-applicable,,
SRC-000287,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000287.txt,docs/00-source-notes/src-000287.md
SRC-000288,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000288.txt,docs/00-source-notes/src-000288.md
SRC-000289,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000289.txt,docs/00-source-notes/src-000289.md
SRC-000290,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000290.txt,docs/00-source-notes/src-000290.md
SRC-000291,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000291.txt,docs/00-source-notes/src-000291.md
SRC-000292,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000292.txt,docs/00-source-notes/src-000292.md
SRC-000293,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000293.txt,docs/00-source-notes/src-000293.md
SRC-000294,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000294.txt,docs/00-source-notes/src-000294.md
SRC-000295,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000295.txt,docs/00-source-notes/src-000295.md
SRC-000296,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000296.txt,docs/00-source-notes/src-000296.md
SRC-000297,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000297.txt,docs/00-source-notes/src-000297.md
SRC-000298,.m4a,not-convertible,metadata-only,not-applicable,,
SRC-000299,.pptx,skipped-temporary-file,metadata-only,not-applicable,,docs/00-source-notes/src-000299.md
SRC-000300,.pptx,skipped-temporary-file,metadata-only,not-applicable,,docs/00-source-notes/src-000300.md
SRC-000301,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000301.txt,docs/00-source-notes/src-000301.md
SRC-000302,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000302.txt,docs/00-source-notes/src-000302.md
SRC-000303,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000303.txt,docs/00-source-notes/src-000303.md
SRC-000304,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000304.txt,docs/00-source-notes/src-000304.md
SRC-000305,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000305.txt,docs/00-source-notes/src-000305.md
SRC-000306,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000306.txt,docs/00-source-notes/src-000306.md
SRC-000307,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000307.txt,docs/00-source-notes/src-000307.md
SRC-000308,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000308.txt,docs/00-source-notes/src-000308.md
SRC-000309,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000309.txt,docs/00-source-notes/src-000309.md
SRC-000310,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000310.txt,docs/00-source-notes/src-000310.md
SRC-000311,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000311.txt,docs/00-source-notes/src-000311.md
SRC-000312,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000312.txt,docs/00-source-notes/src-000312.md
SRC-000313,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000313.txt,docs/00-source-notes/src-000313.md
SRC-000314,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000314.txt,docs/00-source-notes/src-000314.md
SRC-000315,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000315.txt,docs/00-source-notes/src-000315.md
SRC-000316,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000316.txt,docs/00-source-notes/src-000316.md
SRC-000317,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000317.txt,docs/00-source-notes/src-000317.md
SRC-000318,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000318.txt,docs/00-source-notes/src-000318.md
SRC-000319,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000319.txt,docs/00-source-notes/src-000319.md
SRC-000320,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000320.txt,docs/00-source-notes/src-000320.md
SRC-000321,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000321.txt,docs/00-source-notes/src-000321.md
SRC-000322,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000322.txt,docs/00-source-notes/src-000322.md
SRC-000323,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000323.txt,docs/00-source-notes/src-000323.md
SRC-000324,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000324.txt,docs/00-source-notes/src-000324.md
SRC-000325,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000325.txt,docs/00-source-notes/src-000325.md
SRC-000326,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000326.txt,docs/00-source-notes/src-000326.md
SRC-000327,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000327.txt,docs/00-source-notes/src-000327.md
SRC-000328,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000328.txt,docs/00-source-notes/src-000328.md
SRC-000329,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000329.txt,docs/00-source-notes/src-000329.md
SRC-000330,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000330.txt,docs/00-source-notes/src-000330.md
SRC-000331,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000331.txt,docs/00-source-notes/src-000331.md
SRC-000332,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000332.txt,docs/00-source-notes/src-000332.md
SRC-000333,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000333.txt,docs/00-source-notes/src-000333.md
SRC-000334,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000334.txt,docs/00-source-notes/src-000334.md
SRC-000335,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000335.txt,docs/00-source-notes/src-000335.md
SRC-000336,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000336.txt,docs/00-source-notes/src-000336.md
SRC-000337,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000337.txt,docs/00-source-notes/src-000337.md
SRC-000338,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000338.txt,docs/00-source-notes/src-000338.md
SRC-000339,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000339.txt,docs/00-source-notes/src-000339.md
SRC-000340,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000340.txt,docs/00-source-notes/src-000340.md
SRC-000341,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000341.txt,docs/00-source-notes/src-000341.md
SRC-000342,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000342.txt,docs/00-source-notes/src-000342.md
SRC-000343,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000343.txt,docs/00-source-notes/src-000343.md
SRC-000344,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000344.txt,docs/00-source-notes/src-000344.md
SRC-000345,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000345.txt,docs/00-source-notes/src-000345.md
SRC-000346,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000346.txt,docs/00-source-notes/src-000346.md
SRC-000347,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000347.txt,docs/00-source-notes/src-000347.md
SRC-000348,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000348.txt,docs/00-source-notes/src-000348.md
SRC-000349,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000349.txt,docs/00-source-notes/src-000349.md
SRC-000350,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000350.txt,docs/00-source-notes/src-000350.md
SRC-000351,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000351.txt,docs/00-source-notes/src-000351.md
SRC-000352,.png,not-convertible,metadata-only,not-applicable,,
SRC-000353,.png,not-convertible,metadata-only,not-applicable,,
SRC-000354,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000354.txt,docs/00-source-notes/src-000354.md
SRC-000355,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000355.txt,docs/00-source-notes/src-000355.md
SRC-000356,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000356.txt,docs/00-source-notes/src-000356.md
SRC-000357,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000357.txt,docs/00-source-notes/src-000357.md
SRC-000358,.xlsx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000358.txt,docs/00-source-notes/src-000358.md
SRC-000359,.docx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000359.txt,docs/00-source-notes/src-000359.md
SRC-000360,.pptx,converted-redacted,office-open-xml,partial-text-extracted,.work/extracted/SRC-000360.txt,docs/00-source-notes/src-000360.md
SRC-000361,.pdf,converted-redacted,pdf-byte-string-metadata,partial-text-extracted,.work/extracted/SRC-000361.txt,docs/00-source-notes/src-000361.md
